,ip.src,port.src,ip.dst,port.dst,proto,label,timestamp,ssl_flag,tls_version,sni_flag,cert_chain_len,self_cert_flag,valid_avg,valid_std,expire_flag,age_avg,san_dns_num_avg,consistent_flag,cert_num,fw_pkt_l_max,fw_pkt_l_min ,fw_pkt_l_avg,fw_pkt_l_var,fw_pkt_l_std,fw_byt_s,fw_pkt_s,fw_iat_min,fw_iat_max,fw_iat_avg,fw_iat_std,fw_iat_tot,fw_fin_cnt,fw_syn_cnt,fw_rst_cnt,fw_psh_cnt,fw_ack_cnt,fw_urg_cnt,fw_ece_cnt,fw_cwr_cnt,fw_10_p,fw_20_p,fw_30_p,fw_40_p,fw_50_p,fw_60_p,fw_70_p,fw_80_p,fw_90_p,fw_duration,bw_pkt_l_max,bw_pkt_l_min ,bw_pkt_l_avg,bw_pkt_l_var,bw_pkt_l_std,bw_byt_s,bw_pkt_s,bw_iat_min,bw_iat_max,bw_iat_avg,bw_iat_std,bw_iat_tot,bw_fin_cnt,bw_syn_cnt,bw_rst_cnt,bw_psh_cnt,bw_ack_cnt,bw_urg_cnt,bw_ece_cnt,bw_cwr_cnt,bw_10_p,bw_20_p,bw_30_p,bw_40_p,bw_50_p,bw_60_p,bw_70_p,bw_80_p,bw_90_p,bw_duration,fl_pkt_l_max,fl_pkt_l_min ,fl_pkt_l_avg,fl_pkt_l_var,fl_pkt_l_std,fl_byt_s,fl_pkt_s,fl_iat_min,fl_iat_max,fl_iat_avg,fl_iat_std,fl_iat_tot,fl_fin_cnt,fl_syn_cnt,fl_rst_cnt,fl_psh_cnt,fl_ack_cnt,fl_urg_cnt,fl_ece_cnt,fl_cwr_cnt,fl_10_p,fl_20_p,fl_30_p,fl_40_p,fl_50_p,fl_60_p,fl_70_p,fl_80_p,fl_90_p,fl_duration,fw_hdr_len,bw_hdr_len,down_up_ratio,fw_seg_avg,bw_seg_avg,fl_seg_cnt,conn_state,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,srv_same_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
10,10.12.20.101,49172,184.73.220.206,80,1,4,32.681874,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,204,40,69.33333333333333,3646.222222222223,66.14731035096338,3.473419776231109,0.050097400618717924,0.0001740000000012,59.76922400000001,23.9533386,32.599079660312775,119.766693,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,128.0,119.766693,225,40,77.8,5419.359999999999,82.3055283683909,3.253860155096373,0.041823395309722025,0.0,59.769039,23.9100626,32.638658286885416,119.550313,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,80.20000000000003,152.60000000000002,119.550313,225,40,73.18181818181819,4469.96694214876,70.1210641416945,6.721400688470149,0.09184522679897099,0.0,59.768894,10.887882090909091,24.11548626543089,119.766703,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,204.0,119.766703,120,100,0.9350961538461539,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,10.12.20.101,49173,193.33.133.88,80,1,4,33.29187,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.211638732325023,0.05035399741376834,0.0002239999999957,74.96151499999999,23.8312758,34.23922247953401,119.156379,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,119.156379,1205,40,273.8,216785.76,520.5595066848746,11.510021398971048,0.042038062085358104,0.0,74.96151700000001,23.787966200000003,34.276683894731846,118.939831,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,276.2000000000002,740.6000000000001,118.939831,1205,40,180.9090909090909,115921.53719008264,357.0905920198555,16.700742195250122,0.09231566037575445,0.0,74.961499,10.832398272727271,24.97637716189022,119.156381,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,409.0,119.156381,120,100,2.2045088566827697,0,0,0,SF,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,10.12.20.101,49174,43.255.154.66,80,1,4,33.970197,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,248,40,58.333333333333336,3281.222222222221,59.82904939504847,71.47802984902104,1.2253376545546464,2.0000000020559128e-06,5.101216999999998,0.8902926363636364,1.6149471524117602,9.793219,1,2,0,1,11,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,50.8,9.793219,1500,40,1184.551724137931,222122.7300832343,479.64120416105214,3678.707637623309,3.105569442567419,0.0,5.101536000000003,0.3220021379310345,1.0621505398852609,9.338062,1,1,0,16,29,0,0,0,43.2,1132.0,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,1500.0,9.338062,1500,40,854.9268292682926,420648.60440214153,656.6314183102992,3579.185340166584,4.1865399676717425,0.0,5.101081000000001,0.238860731707317,0.9007984497166672,9.79329,2,3,0,17,40,0,0,0,40.0,40.0,40.0,1132.0,1316.0,1316.0,1316.0,1500.0,1500.0,9.79329,240,580,49.074285714285715,0,0,0,SF,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666667,0.3333333333333333,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,10.12.20.101,49175,193.33.133.88,80,1,4,42.929449,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,444,40,143.5,23518.58333333333,167.99494040000133,1143.8014860120145,7.970742062801493,7.599999999996498e-05,0.5346959999999967,0.1505505999999997,0.2342005221808848,0.7527529999999985,1,2,0,2,5,0,0,0,40.0,40.0,40.0,40.0,46.0,52.0,148.5,245.0,344.5,0.7527529999999985,208,40,74.4,4464.64,74.70475219154402,693.0562102121402,9.315271642636294,0.0,0.5343879999999999,0.1073506000000008,0.2387218585798119,0.5367530000000045,1,1,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,76.80000000000003,142.40000000000003,0.5367530000000045,444,40,112.0909090909091,16041.537190082645,132.83708408833323,1637.9679101761158,14.61285240222001,0.0,0.5343879999999999,0.0684329090909094,0.167546576334137,0.7527620000000042,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,208.0,245.0,0.7527620000000042,120,100,0.43205574912891986,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,10.12.19.102,49182,184.73.220.206,80,1,4,43.672993,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,204,40,69.33333333333333,3646.222222222223,66.14731035096338,3.482555477778482,0.05022916554488197,0.0003299999999981,59.69074199999999,23.890502400000003,32.49575867831481,119.452512,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,128.0,119.452512,225,40,77.8,5419.359999999999,82.3055283683909,3.263077868756508,0.04194187491974946,0.0,59.69076499999999,23.842520200000003,32.53965363854225,119.212601,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,80.20000000000003,152.60000000000002,119.212601,225,40,73.18181818181819,4469.96694214876,70.1210641416945,6.739079597772216,0.09208680195713588,0.0,59.690556,10.859319454545457,24.042633779541344,119.452514,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,204.0,119.452514,120,100,0.9350961538461539,0,0,0,SF,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,10.12.20.101,49176,43.255.154.66,80,1,4,43.763569,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,248,40,48.91666666666666,1726.1597222222226,41.986742250652114,21.60378872304311,0.44164474391229525,2.0000000020559128e-06,99.962658,2.3124391489361704,14.566629375661815,108.68464,1,2,0,2,47,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,108.68464,1500,40,1264.122807017544,131104.70421668203,363.6824478003696,1331.7285316068826,1.0534803455914552,0.0,99.962935,0.9492346052631576,9.364114410778903,108.21274499999998,1,1,0,62,114,0,0,0,1132.0,1132.0,1316.0,1316.0,1316.0,1500.0,1500.0,1500.0,1500.0,108.21274499999998,1500,40,904.0617283950618,400674.7739673831,634.9515234722468,1347.549676644387,1.4905505169836455,0.0,99.962658,0.670893061728395,7.856855338380947,108.684676,2,3,0,64,161,0,0,0,40.0,40.0,41.19999999999999,1132.0,1316.0,1316.0,1316.0,1500.0,1500.0,108.684676,960,2280,61.375638841567294,0,0,0,SF,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666667,0.3333333333333333,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,10.12.19.102,49183,193.33.133.88,80,1,4,44.364385,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.228990459441668,0.05052164695112723,0.0003500000000045,74.747613,23.7521948,34.13130530568315,118.760974,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,118.760974,1365,40,305.8,280478.55999999994,592.1133337461672,12.898474169556964,0.042179444635568886,0.0,74.747597,23.7082306,34.16939524613149,118.541153,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,308.2000000000002,836.6000000000001,118.541153,1365,40,195.45454545454547,147828.97520661156,403.2516245810706,18.10356881630464,0.09262291022295395,0.0,74.747472,10.796464909090908,24.89657871883204,118.761114,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,409.0,118.761114,120,100,2.4621578099838968,0,0,0,SF,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,10.12.19.102,49184,184.106.55.121,80,1,4,45.047359,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,252,40,47.53488372093023,1512.713899405085,39.12173990910595,34.621275261462614,0.7283340686119826,2.0000000020559128e-06,94.951677,1.3891492235294118,10.367108626482878,118.077684,1,2,0,3,85,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,118.077684,1500,40,1255.4742857142858,96709.58648163264,311.87399491267536,1864.4118553573555,1.485025919345391,0.0,94.951811,0.67338892,7.236841291130141,117.843061,1,1,0,125,175,0,0,0,1132.0,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,117.843061,1500,40,857.4559386973181,387705.4741122414,623.8562727204666,1895.3284704444493,2.210409170789475,0.0,94.951677,0.4524049272030651,5.928634612006347,118.077686,2,3,0,128,260,0,0,0,40.0,40.0,40.0,1132.0,1316.0,1316.0,1316.0,1316.0,1500.0,118.077686,1720,3500,53.74461839530333,0,0,0,SF,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.25,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18,10.12.21.103,49163,74.220.219.67,80,1,4,45.634325,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,302,40,94.8,10754.56,115.94481445929353,44.80310876862056,0.47260663258038577,0.0002440000000021,10.045286000000004,2.6449057500000013,4.93519470048443,10.579623000000003,0,2,0,1,4,0,0,0,40.0,40.0,40.0,40.0,40.0,44.8,49.6,102.00000000000004,202.00000000000003,10.579623000000003,352,40,119.0,18099.0,155.3447778330511,46.19594358854168,0.3882012066264007,0.0,10.045192999999998,2.575983749999999,4.980958632596832,10.303934999999996,1,1,0,2,4,0,0,0,40.0,40.0,40.0,40.8,42.0,43.2,74.7999999999999,167.2000000000001,259.6,10.303934999999996,352,40,105.55555555555556,14163.358024691355,126.22906867191004,89.79526019027328,0.8506919386446944,0.0,10.045029,1.1755136666666672,3.328075491587142,10.579623000000003,1,3,0,3,8,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,48.8,152.00000000000009,312.0,10.579623000000003,100,80,1.0042194092827004,0,0,0,SF,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,10.12.20.101,49177,193.33.133.88,80,1,4,45.852596,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,430,40,145.83333333333334,23221.47222222222,166.93042462854595,1126.3696655132658,7.723677706376679,0.0001299999999986,0.5506950000000046,0.1553663999999997,0.2413078944922881,0.7768319999999989,1,2,0,2,5,0,0,0,40.0,40.0,40.0,40.0,46.0,52.0,162.5,273.0,351.5,0.7768319999999989,201,40,73.0,4098.4,71.57513534740957,660.4577605596335,9.047366583008678,0.0,0.5504519999999999,0.1105294,0.2459249517592714,0.5526470000000003,1,1,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,75.40000000000003,138.20000000000002,0.5526470000000003,430,40,112.72727272727272,15844.380165289254,132.01824942718403,1596.208233087585,14.159911745131804,0.0,0.5504519999999999,0.0706219090909095,0.1727427107859866,0.7768410000000046,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,201.0,273.0,0.7768410000000046,120,100,0.41714285714285715,0,0,0,SF,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10.12.19.101,49164,74.220.219.67,80,1,4,50.291662,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,302,40,85.66666666666667,9379.22222222222,106.08989898509031,4.300940595626051,0.05020553224466207,0.0001810000000048,109.38223399999998,23.901748399999995,47.9770605322435,119.50874199999998,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,177.0,119.50874199999998,350,40,102.8,15279.359999999995,138.1998552821239,4.303982190021215,0.04186753103133478,0.0,109.382348,23.884857200000003,47.98762311689942,119.424286,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,105.20000000000005,227.6,119.424286,350,40,93.45454545454544,12133.884297520664,115.53039741675232,8.60187860008074,0.09204344805533866,0.0,109.38223399999998,10.864434363636365,32.810462268161324,119.508778,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,302.0,119.508778,120,100,1.0,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.12.21.103,49167,103.198.0.2,443,1,4,51.792786,1,3,1,3,0.0,389231999.3333333,239395842.27367026,1,1.5781288884792488,0.0,0,3,989,40,204.2,67229.89333333333,268.38783238334145,314.90406066884253,1.5421354587112759,8.099999999444663e-05,4.170107000000002,0.6947694285714289,1.4436066448062923,9.726772000000004,0,2,0,6,14,0,0,0,40.0,40.0,40.0,40.0,40.0,113.60000000000004,208.4,403.4,448.2,9.726772000000004,1500,40,645.0625,388229.18359375,643.5146689599753,1083.6535156214727,1.679920186991916,0.0,4.169970999999997,0.595266375,1.3695671650776813,9.524262,0,1,0,7,16,0,0,0,40.0,40.0,40.0,44.0,416.0,985.0,1204.5,1316.0,1497.5,9.524262,1500,40,431.741935483871,281446.32049947977,539.2845858321273,1375.996065292781,3.187079948003303,0.0,4.169970999999997,0.3137668387096775,1.0131484071124064,9.726772000000004,0,3,0,13,30,0,0,0,40.0,40.0,40.0,40.0,52.0,209.0,461.0,989.0,1316.0,9.726772000000004,300,320,3.3695723147241265,0,0,0,S1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,10.12.21.103,49168,103.198.0.2,443,1,4,51.792921,1,3,1,3,0.0,389231999.3333333,239395842.27367026,1,1.5781288884926266,0.0,0,3,397,40,110.4,13414.840000000002,122.08758240614718,145.97993860115517,1.3222820525466954,0.0003670000000042,4.179493000000001,0.8402981111111111,1.522919026382431,7.562683,0,2,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,44.8,98.19999999999996,206.6,227.79999999999995,7.562683,1485,40,660.2727272727273,400813.28925619833,663.9989594734454,986.7650125706224,1.4944809497834015,0.0,4.179946000000001,0.6691286363636366,1.4122662613620902,7.360415000000003,0,1,0,7,11,0,0,0,40.0,40.0,44.0,131.0,219.0,1316.0,1316.0,1316.0,1316.0,7.360415000000003,1485,40,398.4285714285714,291756.4353741496,553.483746051189,1106.35339336582,2.7767923103480605,0.0,4.179493000000001,0.3601277619047619,1.053174011514285,7.562683,0,3,0,10,20,0,0,0,40.0,40.0,40.0,40.0,52.0,206.0,219.0,1316.0,1316.0,7.562683,200,220,6.578804347826087,0,0,0,S1,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333333333337,0.6666666666666666,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,10.12.19.102,49185,193.33.133.88,80,1,4,53.105175,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,444,40,143.83333333333334,23586.80555555555,168.23842208801966,1090.7647739854522,7.583532611718091,1.0000000003174137e-05,0.5718209999999999,0.1582375999999996,0.2495577719292659,0.7911879999999982,1,2,0,2,5,0,0,0,40.0,40.0,40.0,40.0,46.0,52.0,149.5,247.0,345.5,0.7911879999999982,208,40,74.4,4464.64,74.70475219154402,648.1084640874774,8.711135269992976,0.0,0.5717189999999945,0.1147955999999993,0.2554285783948198,0.5739779999999968,1,1,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,76.80000000000003,142.40000000000003,0.5739779999999968,444,40,112.27272727272728,16090.198347107442,133.03840867139905,1560.9260399116845,13.902984970873302,0.0,0.5717189999999945,0.0719269999999997,0.178084404152636,0.7911969999999968,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,208.0,247.0,0.7911969999999968,120,100,0.43105446118192353,0,0,0,SF,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666667,0.3333333333333333,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,10.12.19.101,49166,103.198.0.2,443,1,4,54.06863,1,3,1,3,0.0,389231999.3333333,239395842.27367026,1,1.5781288885011744,0.0,0,3,989,40,170.47619047619048,53909.39229024943,237.9177629029869,29.99153367487937,0.17592799083029803,7.000000010748408e-06,64.781035,5.968351000000001,17.104992078621812,119.36702000000002,1,2,1,7,20,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,206.0,317.0,429.0,119.36702,1500,40,526.6190476190476,353622.4263038549,609.3468204717636,92.69958535481338,0.17602778663993862,0.0,64.780981,5.680921285714286,16.723820131682157,119.299347,1,1,0,10,21,0,0,0,40.0,40.0,40.0,40.0,109.0,541.0,967.0,1277.0,1488.0,119.299347,1500,40,348.54761904761904,235475.3429705216,491.1401470238236,122.6385626006486,0.3518559757652327,0.0,64.78088400000001,2.842071952380953,12.02860857018905,119.36702200000002,2,3,1,17,41,0,0,0,40.0,40.0,40.0,40.0,40.0,122.19999999999996,373.0,643.4000000000005,1248.1999999999996,119.367022,420,420,3.089106145251397,0,0,0,RSTO,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,10.12.19.101,49167,103.198.0.2,443,1,4,54.068735,1,3,1,3,0.0,389231999.3333333,239395842.27367026,1,1.578128888506428,0.0,0,3,397,40,94.15384615384616,11198.899408284024,110.14599868193592,10.254021947427091,0.10890709584685639,1.100000000064938e-05,64.823971,9.947316333333331,21.790405942975784,119.367796,1,2,1,3,12,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.79999999999998,144.4000000000002,208.4,119.367796,1500,40,614.3333333333334,442908.2222222223,695.1061832990741,61.7946595817955,0.10058815992695959,0.0,64.82382199999999,9.941527916666669,21.79328320199176,119.298335,1,1,0,6,12,0,0,0,40.0,40.0,41.2,70.00000000000003,120.0,639.7999999999997,1326.8999999999996,1483.2,1487.7,119.298335,1500,40,343.84,285957.81440000003,545.7771737012582,72.01272276150596,0.20943672278241612,0.0,64.823755,4.774711840000001,15.599751150715344,119.36779600000004,2,3,1,9,24,0,0,0,40.0,40.0,40.0,40.0,40.0,74.79999999999993,190.99999999999977,513.4000000000017,1481.4,119.367796,260,240,6.022875816993464,0,0,0,RSTO,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333333333337,0.6666666666666666,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,10.12.21.101,49164,74.220.219.67,80,1,4,54.321068,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,302,40,85.66666666666667,9379.22222222222,106.08989898509031,4.303397061452945,0.05023420694303049,0.0005539999999939,109.190628,23.8881048,47.87737468299248,119.440524,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,177.0,119.440524,352,40,103.2,15477.760000000004,139.09421267615704,4.325185301709378,0.04191071028788157,0.0,109.191431,23.8602494,47.89510118672141,119.301247,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,105.60000000000004,228.8,119.301247,352,40,93.63636363636364,12227.504132231406,115.97523246561975,8.623537197966783,0.09209602832780062,0.0,109.190628,10.858231545454544,32.74942901379119,119.440547,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,302.0,119.440547,120,100,1.0038910505836576,0,0,0,SF,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.25,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,10.12.19.102,49186,193.33.133.88,80,1,4,55.00775,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,430,40,146.0,23264.0,167.08321280128652,1114.891049944826,7.636240068115248,0.0001150000000009,0.5385940000000033,0.1571454000000002,0.2381205836919611,0.7857270000000014,1,2,0,2,5,0,0,0,40.0,40.0,40.0,40.0,46.0,52.0,163.0,274.0,352.0,0.7857270000000014,201,40,73.0,4098.4,71.57513534740957,675.2656661634526,9.250214604978803,0.0,0.5383719999999954,0.1081056000000003,0.240526948208093,0.5405280000000019,1,1,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,75.40000000000003,138.20000000000002,0.5405280000000019,430,40,112.8181818181818,15873.603305785124,132.13993959573173,1579.4108962806847,13.999613101601556,0.0,0.5383719999999954,0.0714305454545454,0.1714198594313743,0.785736,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,201.0,274.0,0.785736,120,100,0.4166666666666667,0,0,0,SF,2,5,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,10.12.21.103,49169,103.198.0.2,443,1,4,56.655799,1,3,1,3,0.0,389231999.3333333,239395842.27367026,1,1.578128888512736,0.0,0,3,429,40,87.5,11205.15909090909,108.3454571970514,308.4408977568898,3.525038831507312,4.999999994481641e-06,4.184108999999999,0.2971936190476189,0.9213267113637524,6.2410659999999964,0,2,0,4,21,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,49.60000000000001,237.50000000000009,6.2410659999999964,1500,40,1091.1052631578948,240668.3573407202,497.1648695745889,6869.791260211196,6.29617644802531,0.0,4.183701999999997,0.158826552631579,0.6941256910559704,6.035409000000001,0,1,0,25,38,0,0,0,42.8,815.4000000000001,1149.9,1316.0,1316.0,1316.0,1316.0,1426.4000000000003,1500.0,6.035409000000001,1500,40,723.1166666666667,390431.53638888896,630.118258786791,6951.857262845806,9.613742267747215,0.0,4.183701999999997,0.1040177666666666,0.5550765607256308,6.2410659999999964,0,3,0,29,59,0,0,0,40.0,40.0,40.0,176.0000000000001,837.5,1316.0,1316.0,1316.0,1500.0,6.2410659999999964,440,760,21.538701298701298,0,0,0,S1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10.12.21.103,49170,103.198.0.2,443,1,4,56.656324,1,3,1,3,0.0,389231999.3333333,239395842.27367026,1,1.5781288885181723,0.0,0,3,429,40,109.8181818181818,15072.87603305785,128.76398423613506,773.3957000991717,7.042510514148086,9.399999999715192e-05,0.8865379999999945,0.1561942999999999,0.2753990194487691,1.5619429999999994,0,2,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,52.0,206.0,241.0,1.5619429999999994,1500,40,844.2307692307693,393373.7159763314,652.8053760305279,8094.463681856266,9.58797520402109,0.0,0.8864150000000066,0.1042973076923072,0.2487137193757748,1.3558649999999943,0,1,0,8,13,0,0,0,40.0,41.6,96.19999999999996,931.8000000000008,1289.0,1316.0,1316.0,1316.0,1459.2,1.3558649999999943,1500,40,507.625,353889.9010416667,607.6811816061617,7799.900508533285,15.365477485414006,0.0,0.8864150000000066,0.0650809583333333,0.1893289312498649,1.5619429999999994,0,3,0,11,23,0,0,0,40.0,40.0,40.0,40.8,91.5,234.0,1147.6999999999996,1316.0,1316.0,1.5619429999999994,220,260,9.085264900662251,0,0,0,S1,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333333333337,0.6666666666666666,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,10.12.21.101,49166,103.198.0.2,443,1,4,58.60587,1,3,1,3,0.0,389231999.3333333,239395842.27367026,1,1.578128888523966,0.0,0,3,397,40,94.15384615384616,11198.899408284024,110.14599868193592,10.221697938938249,0.10856378529918075,7.000000010748408e-06,64.813338,9.978772666666666,20.565686538877628,119.745272,1,2,1,3,12,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.79999999999998,144.4000000000002,208.4,119.745272,1316,40,502.46153846153845,315131.4792899408,584.2879734321389,54.58104008918067,0.10862729962635466,0.0,64.813169,9.205789,19.886409909906877,119.67525700000002,1,1,0,8,13,0,0,0,40.0,40.0,42.4,96.00000000000004,131.0,296.1999999999997,889.399999999999,1316.0,1316.0,119.67525700000002,1316,40,298.3076923076923,204843.98224852068,461.5601169278619,64.77082452157276,0.2171275705983615,0.0,64.812956,4.605587384615385,14.554427611830238,119.745272,2,3,1,11,25,0,0,0,40.0,40.0,40.0,40.0,42.0,109.0,207.5,397.0,1316.0,119.745272,260,260,5.336601307189542,0,0,0,RSTO,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
